data,produto,ano,mes,periodo_mes,dia_da_semana,preco_concorrente,preco_praticado,historico_vendas_7d,historico_vendas_30d,estoque,demanda
2024-08-06,Treliça,2024,8,Inicio_Mes,1,41.64,37.45,209.7,184.9,1106,368
2024-08-07,Treliça,2024,8,Inicio_Mes,2,42.83,40.01,238.7,194.0,576,345
2024-08-08,Treliça,2024,8,Inicio_Mes,3,41.76,48.53,260.4,197.1,715,177
2024-08-09,Treliça,2024,8,Inicio_Mes,4,41.56,43.63,240.9,196.4,1214,232
2024-08-10,Treliça,2024,8,Inicio_Mes,5,42.73,43.18,246.1,191.8,625,95
2024-08-11,Treliça,2024,8,Meio_Mes,6,42.81,45.05,245.9,189.8,1053,56
2024-08-12,Treliça,2024,8,Meio_Mes,0,42.94,48.99,233.6,182.9,1112,177
2024-08-13,Treliça,2024,8,Meio_Mes,1,41.54,44.61,207.1,186.2,1454,199
2024-08-14,Treliça,2024,8,Meio_Mes,2,43.23,47.09,183.0,191.4,544,180
2024-08-15,Treliça,2024,8,Meio_Mes,3,41.37,48.37,159.4,188.1,1356,140
2024-08-16,Treliça,2024,8,Meio_Mes,4,40.85,35.19,154.1,183.2,1064,280
2024-08-17,Treliça,2024,8,Meio_Mes,5,41.61,46.38,161.0,186.7,1468,55
2024-08-18,Treliça,2024,8,Meio_Mes,6,42.89,39.52,155.3,182.7,764,90
2024-08-19,Treliça,2024,8,Meio_Mes,0,42.9,49.88,160.1,176.1,1254,154
2024-08-20,Treliça,2024,8,Meio_Mes,1,42.65,41.71,156.9,178.3,939,245
2024-08-21,Treliça,2024,8,Fim_Mes,2,41.97,43.32,163.4,184.2,1082,183
2024-08-22,Treliça,2024,8,Fim_Mes,3,42.31,42.54,163.9,183.0,899,146
2024-08-23,Treliça,2024,8,Fim_Mes,4,42.33,44.41,164.7,182.4,1447,153
2024-08-24,Treliça,2024,8,Fim_Mes,5,41.8,48.07,146.6,182.4,1181,35
2024-08-25,Treliça,2024,8,Fim_Mes,6,42.86,46.83,143.7,177.6,1408,40
2024-08-26,Treliça,2024,8,Fim_Mes,0,41.7,40.38,136.6,172.4,1467,190
2024-08-27,Treliça,2024,8,Fim_Mes,1,43.88,44.4,141.7,176.5,511,177
2024-08-28,Treliça,2024,8,Fim_Mes,2,42.66,46.38,132.0,181.0,712,145
2024-08-29,Treliça,2024,8,Fim_Mes,3,43.31,42.7,126.6,177.7,1286,170
2024-08-30,Treliça,2024,8,Fim_Mes,4,44.0,48.49,130.0,177.8,1551,122
2024-08-31,Treliça,2024,8,Fim_Mes,5,41.82,37.83,125.6,175.5,700,59
2024-09-01,Treliça,2024,9,Inicio_Mes,6,43.08,42.23,129.0,167.0,674,91
2024-09-02,Treliça,2024,9,Inicio_Mes,0,42.36,40.07,136.3,163.5,732,288
2024-09-03,Treliça,2024,9,Inicio_Mes,1,43.83,41.11,150.3,169.9,1131,308
2024-09-04,Treliça,2024,9,Inicio_Mes,2,43.64,43.51,169.0,175.4,854,278
2024-09-05,Treliça,2024,9,Inicio_Mes,3,43.07,41.18,188.0,172.6,591,261
2024-09-06,Treliça,2024,9,Inicio_Mes,4,42.18,40.54,201.0,169.0,1293,257
2024-09-07,Treliça,2024,9,Inicio_Mes,5,43.48,47.65,220.3,166.1,745,64
2024-09-08,Treliça,2024,9,Inicio_Mes,6,43.41,42.59,221.0,162.3,707,95
2024-09-09,Treliça,2024,9,Inicio_Mes,0,43.32,45.97,221.6,157.8,666,233
2024-09-10,Treliça,2024,9,Inicio_Mes,1,42.06,43.96,213.7,162.4,1272,255
2024-09-11,Treliça,2024,9,Meio_Mes,2,43.73,47.59,206.1,169.0,1144,170
2024-09-12,Treliça,2024,9,Meio_Mes,3,42.81,49.61,190.7,168.8,627,125
2024-09-13,Treliça,2024,9,Meio_Mes,4,41.21,45.29,171.3,166.3,1259,145
2024-09-14,Treliça,2024,9,Meio_Mes,5,42.98,43.01,155.3,165.1,834,62
2024-09-15,Treliça,2024,9,Meio_Mes,6,42.3,45.19,155.0,162.5,1074,54
2024-09-16,Treliça,2024,9,Meio_Mes,0,42.63,46.25,149.1,155.0,543,166
2024-09-17,Treliça,2024,9,Meio_Mes,1,41.83,48.03,139.6,158.7,1459,149
2024-09-18,Treliça,2024,9,Meio_Mes,2,42.84,47.89,124.4,160.7,1374,160
2024-09-19,Treliça,2024,9,Meio_Mes,3,41.0,37.8,123.0,160.9,833,219
2024-09-20,Treliça,2024,9,Meio_Mes,4,41.51,38.83,136.4,160.0,985,212
2024-09-21,Treliça,2024,9,Fim_Mes,5,42.76,49.37,146.0,161.0,1287,27
2024-09-22,Treliça,2024,9,Fim_Mes,6,43.06,43.53,141.0,157.0,681,64
2024-09-23,Treliça,2024,9,Fim_Mes,0,42.08,37.04,142.4,154.0,1290,217
2024-09-24,Treliça,2024,9,Fim_Mes,1,41.9,36.01,149.7,160.1,628,215
2024-09-25,Treliça,2024,9,Fim_Mes,2,43.02,41.87,159.1,165.9,1424,178
2024-09-26,Treliça,2024,9,Fim_Mes,3,41.64,37.47,161.7,165.5,1150,173
2024-09-27,Treliça,2024,9,Fim_Mes,4,43.63,48.05,155.1,165.4,1069,107
2024-09-28,Treliça,2024,9,Fim_Mes,5,42.57,40.39,140.1,164.1,867,60
2024-09-29,Treliça,2024,9,Fim_Mes,6,42.66,38.77,144.9,160.5,886,75
2024-09-30,Treliça,2024,9,Fim_Mes,0,39.99,36.34,146.4,158.9,1478,194
2024-10-01,Treliça,2024,10,Inicio_Mes,1,41.84,44.95,143.1,163.4,1449,204
2024-10-02,Treliça,2024,10,Inicio_Mes,2,41.56,42.77,141.6,167.2,1342,209
2024-10-03,Treliça,2024,10,Inicio_Mes,3,40.12,37.98,146.0,164.5,668,219
2024-10-04,Treliça,2024,10,Inicio_Mes,4,42.23,47.38,152.6,161.6,999,152
2024-10-05,Treliça,2024,10,Inicio_Mes,5,41.15,42.56,159.0,157.4,542,79
2024-10-06,Treliça,2024,10,Inicio_Mes,6,41.43,46.39,161.7,151.3,1370,57
2024-10-07,Treliça,2024,10,Inicio_Mes,0,40.98,41.34,159.1,144.6,1124,215
2024-10-08,Treliça,2024,10,Inicio_Mes,1,42.1,39.92,162.1,149.7,539,239
2024-10-09,Treliça,2024,10,Inicio_Mes,2,41.86,37.61,167.1,154.5,1075,265
2024-10-10,Treliça,2024,10,Inicio_Mes,3,41.68,48.26,175.1,155.5,691,134
2024-10-11,Treliça,2024,10,Meio_Mes,4,40.65,39.28,163.0,151.5,667,163
2024-10-12,Treliça,2024,10,Meio_Mes,5,40.32,38.27,164.6,151.3,1189,50
2024-10-13,Treliça,2024,10,Meio_Mes,6,41.08,37.53,160.4,148.8,772,73
2024-10-14,Treliça,2024,10,Meio_Mes,0,41.34,41.35,162.7,146.4,641,182
2024-10-15,Treliça,2024,10,Meio_Mes,1,39.68,46.08,158.0,150.4,1434,120
2024-10-16,Treliça,2024,10,Meio_Mes,2,41.05,37.94,141.0,152.6,923,201
2024-10-17,Treliça,2024,10,Meio_Mes,3,41.02,39.39,131.9,153.7,704,175
2024-10-18,Treliça,2024,10,Meio_Mes,4,41.3,41.48,137.7,154.6,714,161
2024-10-19,Treliça,2024,10,Meio_Mes,5,41.05,41.94,137.4,154.6,912,53
2024-10-20,Treliça,2024,10,Meio_Mes,6,41.99,40.4,137.9,149.1,673,61
2024-10-21,Treliça,2024,10,Fim_Mes,0,42.13,45.72,136.1,144.1,1432,122
2024-10-22,Treliça,2024,10,Fim_Mes,1,40.08,46.74,127.6,147.2,949,96
2024-10-23,Treliça,2024,10,Fim_Mes,2,41.78,43.05,124.1,148.3,701,138
2024-10-24,Treliça,2024,10,Fim_Mes,3,41.08,42.41,115.1,145.7,1007,119
2024-10-25,Treliça,2024,10,Fim_Mes,4,39.38,45.87,107.1,142.5,1326,78
2024-10-26,Treliça,2024,10,Fim_Mes,5,40.54,36.7,95.3,139.1,1536,70
2024-10-27,Treliça,2024,10,Fim_Mes,6,39.6,40.11,97.7,135.7,1423,42
2024-10-28,Treliça,2024,10,Fim_Mes,0,39.94,34.46,95.0,133.5,1395,193
2024-10-29,Treliça,2024,10,Fim_Mes,1,40.37,41.97,105.1,138.0,1358,136
2024-10-30,Treliça,2024,10,Fim_Mes,2,40.32,41.63,110.9,140.0,1525,132
2024-10-31,Treliça,2024,10,Fim_Mes,3,40.02,39.14,110.0,137.9,1142,138
2024-11-01,Treliça,2024,11,Inicio_Mes,4,39.96,45.45,112.7,135.7,710,117
2024-11-02,Treliça,2024,11,Inicio_Mes,5,40.44,40.09,118.3,132.7,867,60
2024-11-03,Treliça,2024,11,Inicio_Mes,6,40.56,42.94,116.9,127.4,1344,34
2024-11-04,Treliça,2024,11,Inicio_Mes,0,40.84,41.91,115.7,123.4,845,176
2024-11-05,Treliça,2024,11,Inicio_Mes,1,40.74,42.13,113.3,126.7,541,177
2024-11-06,Treliça,2024,11,Inicio_Mes,2,39.22,36.99,119.1,130.7,1207,207
2024-11-07,Treliça,2024,11,Inicio_Mes,3,38.86,39.8,129.9,130.4,713,148
2024-11-08,Treliça,2024,11,Inicio_Mes,4,40.48,42.63,131.3,127.4,795,145
2024-11-09,Treliça,2024,11,Inicio_Mes,5,40.85,47.84,135.3,123.4,1444,37
2024-11-10,Treliça,2024,11,Inicio_Mes,6,39.03,33.96,132.0,120.1,736,83
2024-11-11,Treliça,2024,11,Meio_Mes,0,40.69,42.97,139.0,117.5,736,124
2024-11-12,Treliça,2024,11,Meio_Mes,1,39.96,44.71,131.6,119.9,829,111
2024-11-13,Treliça,2024,11,Meio_Mes,2,39.69,36.14,122.1,121.2,1032,170
2024-11-14,Treliça,2024,11,Meio_Mes,3,39.77,46.21,116.9,120.8,486,84
2024-11-15,Treliça,2024,11,Meio_Mes,4,38.81,44.63,107.7,119.6,1039,91
2024-11-16,Treliça,2024,11,Meio_Mes,5,39.6,42.71,100.0,115.9,1417,38
2024-11-17,Treliça,2024,11,Meio_Mes,6,38.73,45.37,100.1,111.4,498,30
2024-11-18,Treliça,2024,11,Meio_Mes,0,38.91,33.2,92.6,107.0,1224,203
2024-11-19,Treliça,2024,11,Meio_Mes,1,38.7,40.12,103.9,112.0,1168,130
2024-11-20,Treliça,2024,11,Meio_Mes,2,38.34,44.72,106.6,114.3,1169,104
2024-11-21,Treliça,2024,11,Fim_Mes,3,39.03,38.51,97.1,113.7,1535,113
2024-11-22,Treliça,2024,11,Fim_Mes,4,39.73,46.27,101.3,114.3,1209,72
2024-11-23,Treliça,2024,11,Fim_Mes,5,38.77,33.47,98.6,112.1,696,50
2024-11-24,Treliça,2024,11,Fim_Mes,6,38.34,36.45,100.3,109.8,868,36
2024-11-25,Treliça,2024,11,Fim_Mes,0,38.07,32.89,101.1,108.4,1207,155
2024-11-26,Treliça,2024,11,Fim_Mes,1,36.85,39.04,94.3,111.2,1373,112
2024-11-27,Treliça,2024,11,Fim_Mes,2,40.29,46.92,91.7,113.5,1386,74
2024-11-28,Treliça,2024,11,Fim_Mes,3,40.25,36.56,87.4,109.6,1085,118
2024-11-29,Treliça,2024,11,Fim_Mes,4,38.71,44.75,88.1,109.0,919,75
2024-11-30,Treliça,2024,11,Fim_Mes,5,38.76,36.46,88.6,107.1,515,37
2024-12-01,Treliça,2024,12,Inicio_Mes,6,38.2,42.51,86.7,103.7,791,45
2024-12-02,Treliça,2024,12,Inicio_Mes,0,39.64,41.67,88.0,101.3,1085,130
2024-12-03,Treliça,2024,12,Inicio_Mes,1,38.84,38.19,84.4,103.6,1411,169
2024-12-04,Treliça,2024,12,Inicio_Mes,2,38.77,45.12,92.6,108.1,1155,101
2024-12-05,Treliça,2024,12,Inicio_Mes,3,39.03,43.99,96.4,105.6,1500,113
2024-12-06,Treliça,2024,12,Inicio_Mes,4,37.98,38.35,95.7,103.5,1238,133
2024-12-07,Treliça,2024,12,Inicio_Mes,5,38.77,41.85,104.0,101.0,913,42
2024-12-08,Treliça,2024,12,Inicio_Mes,6,38.18,34.59,104.7,97.5,594,54
2024-12-09,Treliça,2024,12,Inicio_Mes,0,38.24,35.09,106.0,94.5,805,176
2024-12-10,Treliça,2024,12,Inicio_Mes,1,39.11,42.44,112.6,99.1,1165,127
2024-12-11,Treliça,2024,12,Meio_Mes,2,39.25,45.92,106.6,100.6,667,82
2024-12-12,Treliça,2024,12,Meio_Mes,3,38.74,34.1,103.9,99.2,951,129
2024-12-13,Treliça,2024,12,Meio_Mes,4,39.2,37.6,106.1,99.8,1065,135
2024-12-14,Treliça,2024,12,Meio_Mes,5,38.35,33.44,106.4,98.6,1075,53
2024-12-15,Treliça,2024,12,Meio_Mes,6,38.86,42.05,108.0,97.6,698,24
2024-12-16,Treliça,2024,12,Meio_Mes,0,37.85,39.83,103.7,95.3,924,112
2024-12-17,Treliça,2024,12,Meio_Mes,1,38.07,33.77,94.6,97.8,1264,155
2024-12-18,Treliça,2024,12,Meio_Mes,2,38.84,42.19,98.6,102.0,1302,105
2024-12-19,Treliça,2024,12,Meio_Mes,3,38.6,44.46,101.9,98.7,631,75
2024-12-20,Treliça,2024,12,Meio_Mes,4,40.68,41.87,94.1,96.9,586,106
2024-12-21,Treliça,2024,12,Fim_Mes,5,38.53,37.78,90.0,96.9,683,32
2024-12-22,Treliça,2024,12,Fim_Mes,6,40.3,41.33,87.0,94.2,948,34
2024-12-23,Treliça,2024,12,Fim_Mes,0,39.75,36.67,88.4,93.0,1272,113
2024-12-24,Treliça,2024,12,Fim_Mes,1,38.51,36.51,88.6,95.1,988,120
2024-12-25,Treliça,2024,12,Fim_Mes,2,38.88,39.52,83.6,97.9,1397,94
2024-12-26,Treliça,2024,12,Fim_Mes,3,38.62,33.75,82.0,95.8,1094,121
2024-12-27,Treliça,2024,12,Fim_Mes,4,39.94,47.08,88.6,96.1,1028,59
2024-12-28,Treliça,2024,12,Fim_Mes,5,38.18,32.51,81.9,95.6,1029,40
2024-12-29,Treliça,2024,12,Fim_Mes,6,40.12,40.78,83.0,93.0,1469,32
2024-12-30,Treliça,2024,12,Fim_Mes,0,39.99,35.95,82.7,91.6,1403,125
2024-12-31,Treliça,2024,12,Fim_Mes,1,38.41,35.05,84.4,94.5,1480,122
2025-01-01,Treliça,2025,1,Inicio_Mes,2,40.84,38.94,84.7,97.1,1198,160
2025-01-02,Treliça,2025,1,Inicio_Mes,3,40.57,40.2,94.1,98.1,1540,140
2025-01-03,Treliça,2025,1,Inicio_Mes,4,41.19,40.98,96.9,97.1,732,133
2025-01-04,Treliça,2025,1,Inicio_Mes,5,42.41,37.58,107.4,98.2,772,56
2025-01-05,Treliça,2025,1,Inicio_Mes,6,41.02,46.07,109.7,96.3,506,31
2025-01-06,Treliça,2025,1,Inicio_Mes,0,41.56,38.58,109.6,92.9,1229,175
2025-01-07,Treliça,2025,1,Inicio_Mes,1,40.92,36.78,116.7,97.3,1238,183
2025-01-08,Treliça,2025,1,Inicio_Mes,2,42.04,40.4,125.4,101.6,663,169
2025-01-09,Treliça,2025,1,Inicio_Mes,3,40.88,44.58,126.7,101.4,956,125
2025-01-10,Treliça,2025,1,Inicio_Mes,4,40.32,37.09,124.6,101.3,767,148
2025-01-11,Treliça,2025,1,Meio_Mes,5,41.23,35.54,126.7,103.5,681,44
2025-01-12,Treliça,2025,1,Meio_Mes,6,40.83,43.71,125.0,100.7,1254,39
2025-01-13,Treliça,2025,1,Meio_Mes,0,42.03,36.02,126.1,97.5,1277,156
2025-01-14,Treliça,2025,1,Meio_Mes,1,41.23,37.39,123.4,100.9,1129,133
2025-01-15,Treliça,2025,1,Meio_Mes,2,40.88,42.03,116.3,104.6,1226,115
2025-01-16,Treliça,2025,1,Meio_Mes,3,42.73,47.2,108.6,104.7,549,77
2025-01-17,Treliça,2025,1,Meio_Mes,4,40.72,42.1,101.7,102.1,1513,97
2025-01-18,Treliça,2025,1,Meio_Mes,5,41.72,39.48,94.4,101.8,733,48
2025-01-19,Treliça,2025,1,Meio_Mes,6,41.14,42.43,95.0,100.9,481,33
2025-01-20,Treliça,2025,1,Meio_Mes,0,41.14,48.15,94.1,98.5,1265,73
2025-01-21,Treliça,2025,1,Fim_Mes,1,41.54,42.39,82.3,99.8,710,85
2025-01-22,Treliça,2025,1,Fim_Mes,2,43.26,45.56,75.4,101.5,1164,82
2025-01-23,Treliça,2025,1,Fim_Mes,3,42.93,49.69,70.7,100.5,1033,57
2025-01-24,Treliça,2025,1,Fim_Mes,4,42.01,38.29,67.9,98.4,1167,84
2025-01-25,Treliça,2025,1,Fim_Mes,5,41.6,38.07,66.0,98.1,998,35
2025-01-26,Treliça,2025,1,Fim_Mes,6,42.63,45.82,64.1,95.2,846,31
2025-01-27,Treliça,2025,1,Fim_Mes,0,41.24,44.02,63.9,94.3,534,92
2025-01-28,Treliça,2025,1,Fim_Mes,1,41.03,39.29,66.6,96.0,1517,99
2025-01-29,Treliça,2025,1,Fim_Mes,2,42.22,42.99,68.6,98.2,1412,81
2025-01-30,Treliça,2025,1,Fim_Mes,3,44.07,49.91,68.4,96.8,814,56
2025-01-31,Treliça,2025,1,Fim_Mes,4,41.46,46.64,68.3,94.6,527,51
2025-02-01,Treliça,2025,2,Inicio_Mes,5,43.83,45.43,63.6,90.9,951,39
2025-02-02,Treliça,2025,2,Inicio_Mes,6,41.79,41.46,64.1,87.6,1021,53
2025-02-03,Treliça,2025,2,Inicio_Mes,0,42.81,48.65,67.3,84.9,1175,121
2025-02-04,Treliça,2025,2,Inicio_Mes,1,42.78,40.0,71.4,87.1,891,188
2025-02-05,Treliça,2025,2,Inicio_Mes,2,42.07,40.18,84.1,92.3,1150,165
2025-02-06,Treliça,2025,2,Inicio_Mes,3,43.47,48.6,96.1,92.0,994,106
2025-02-07,Treliça,2025,2,Inicio_Mes,4,42.93,36.74,103.3,89.4,1148,196
2025-02-08,Treliça,2025,2,Inicio_Mes,5,45.31,51.96,124.0,90.3,1527,27
2025-02-09,Treliça,2025,2,Inicio_Mes,6,44.51,39.06,122.3,87.0,653,71
2025-02-10,Treliça,2025,2,Inicio_Mes,0,43.08,42.96,124.9,84.5,813,171
2025-02-11,Treliça,2025,2,Meio_Mes,1,42.52,44.94,132.0,88.7,667,110
2025-02-12,Treliça,2025,2,Meio_Mes,2,43.44,40.24,120.9,91.1,1440,140
2025-02-13,Treliça,2025,2,Meio_Mes,3,42.73,36.97,117.3,90.5,487,159
2025-02-14,Treliça,2025,2,Meio_Mes,4,43.3,40.61,124.9,91.4,852,107
2025-02-15,Treliça,2025,2,Meio_Mes,5,44.46,40.49,112.1,91.1,1387,50
2025-02-16,Treliça,2025,2,Meio_Mes,6,43.58,37.58,115.4,90.2,632,50
2025-02-17,Treliça,2025,2,Meio_Mes,0,43.8,38.35,112.4,88.7,1516,166
2025-02-18,Treliça,2025,2,Meio_Mes,1,44.2,51.19,111.7,92.6,717,89
2025-02-19,Treliça,2025,2,Meio_Mes,2,44.38,50.46,108.7,94.5,1340,96
2025-02-20,Treliça,2025,2,Meio_Mes,3,45.01,42.16,102.4,95.2,834,119
2025-02-21,Treliça,2025,2,Fim_Mes,4,44.2,43.28,96.7,96.4,1516,77
2025-02-22,Treliça,2025,2,Fim_Mes,5,45.05,51.01,92.4,96.2,950,19
2025-02-23,Treliça,2025,2,Fim_Mes,6,45.3,52.15,88.0,94.9,1295,18
2025-02-24,Treliça,2025,2,Fim_Mes,0,44.48,43.5,83.4,92.7,1102,101
2025-02-25,Treliça,2025,2,Fim_Mes,1,43.84,48.61,74.1,94.9,1123,80
2025-02-26,Treliça,2025,2,Fim_Mes,2,45.25,38.75,72.9,96.6,601,131
2025-02-27,Treliça,2025,2,Fim_Mes,3,45.36,48.4,77.9,97.9,1107,69
2025-02-28,Treliça,2025,2,Fim_Mes,4,45.32,42.04,70.7,96.9,957,101
2025-03-01,Treliça,2025,3,Inicio_Mes,5,44.58,41.58,74.1,97.5,840,62
2025-03-02,Treliça,2025,3,Inicio_Mes,6,43.95,38.69,80.3,97.7,1220,78
2025-03-03,Treliça,2025,3,Inicio_Mes,0,45.27,48.86,88.9,98.6,488,151
2025-03-04,Treliça,2025,3,Inicio_Mes,1,43.72,48.43,96.0,102.4,1550,150
2025-03-05,Treliça,2025,3,Inicio_Mes,2,46.07,42.77,106.0,105.6,952,222
2025-03-06,Treliça,2025,3,Inicio_Mes,3,44.23,41.47,119.0,109.0,961,191
2025-03-07,Treliça,2025,3,Inicio_Mes,4,43.71,50.54,136.4,109.1,582,126
2025-03-08,Treliça,2025,3,Inicio_Mes,5,45.66,42.22,140.0,107.8,1188,65
2025-03-09,Treliça,2025,3,Inicio_Mes,6,45.64,43.8,140.4,106.4,1120,67
2025-03-10,Treliça,2025,3,Inicio_Mes,0,45.03,49.38,138.9,102.1,1268,152
2025-03-11,Treliça,2025,3,Meio_Mes,1,44.52,44.7,139.0,106.3,1482,139
2025-03-12,Treliça,2025,3,Meio_Mes,2,43.72,43.1,137.4,108.5,742,142
2025-03-13,Treliça,2025,3,Meio_Mes,3,45.39,51.03,126.0,107.6,784,98
2025-03-14,Treliça,2025,3,Meio_Mes,4,43.75,50.4,112.7,107.2,916,92
2025-03-15,Treliça,2025,3,Meio_Mes,5,43.12,43.21,107.9,105.6,751,40
2025-03-16,Treliça,2025,3,Meio_Mes,6,45.47,51.17,104.3,101.6,808,31
2025-03-17,Treliça,2025,3,Meio_Mes,0,45.34,39.33,99.1,99.1,1440,193
2025-03-18,Treliça,2025,3,Meio_Mes,1,45.0,46.9,105.0,103.8,1077,124
2025-03-19,Treliça,2025,3,Meio_Mes,2,44.85,50.13,102.9,106.3,713,97
2025-03-20,Treliça,2025,3,Meio_Mes,3,44.03,40.17,96.4,104.0,1299,163
2025-03-21,Treliça,2025,3,Fim_Mes,4,44.4,38.68,105.7,106.5,864,129
2025-03-22,Treliça,2025,3,Fim_Mes,5,45.34,44.59,111.0,107.6,943,53
2025-03-23,Treliça,2025,3,Fim_Mes,6,44.12,51.38,112.9,105.4,1398,15
2025-03-24,Treliça,2025,3,Fim_Mes,0,44.34,45.56,110.6,103.3,1323,114
2025-03-25,Treliça,2025,3,Fim_Mes,1,44.11,51.59,99.3,106.5,1205,66
2025-03-26,Treliça,2025,3,Fim_Mes,2,44.78,42.43,91.0,108.1,503,121
2025-03-27,Treliça,2025,3,Fim_Mes,3,43.84,50.58,94.4,108.7,1429,62
2025-03-28,Treliça,2025,3,Fim_Mes,4,42.23,43.63,80.0,108.1,742,87
2025-03-29,Treliça,2025,3,Fim_Mes,5,43.7,43.96,74.0,106.7,1010,33
2025-03-30,Treliça,2025,3,Fim_Mes,6,45.37,41.98,71.1,105.5,936,37
2025-03-31,Treliça,2025,3,Fim_Mes,0,44.88,42.98,74.3,103.3,624,127
2025-04-01,Treliça,2025,4,Inicio_Mes,1,45.43,40.26,76.1,105.5,938,292
2025-04-02,Treliça,2025,4,Inicio_Mes,2,42.36,47.82,108.4,112.6,1130,170
2025-04-03,Treliça,2025,4,Inicio_Mes,3,42.02,42.61,115.4,113.3,523,182
2025-04-04,Treliça,2025,4,Inicio_Mes,4,43.75,39.26,132.6,114.3,1193,250
2025-04-05,Treliça,2025,4,Inicio_Mes,5,44.62,49.0,155.9,115.3,965,62
2025-04-06,Treliça,2025,4,Inicio_Mes,6,45.09,45.96,160.0,111.0,993,76
2025-04-07,Treliça,2025,4,Inicio_Mes,0,44.39,47.16,165.6,109.3,1141,212
2025-04-08,Treliça,2025,4,Inicio_Mes,1,44.41,45.37,177.7,114.2,1216,226
2025-04-09,Treliça,2025,4,Inicio_Mes,2,42.28,35.96,168.3,119.5,1084,314
2025-04-10,Treliça,2025,4,Inicio_Mes,3,43.88,42.53,188.9,124.9,905,215
2025-04-11,Treliça,2025,4,Meio_Mes,4,42.87,45.05,193.6,127.4,1222,143
2025-04-12,Treliça,2025,4,Meio_Mes,5,44.33,44.17,178.3,127.5,787,56
2025-04-13,Treliça,2025,4,Meio_Mes,6,43.15,50.52,177.4,126.1,1083,35
2025-04-14,Treliça,2025,4,Meio_Mes,0,44.03,44.01,171.6,124.2,820,173
2025-04-15,Treliça,2025,4,Meio_Mes,1,43.29,48.07,166.0,128.6,673,145
2025-04-16,Treliça,2025,4,Meio_Mes,2,43.43,41.09,154.4,132.4,1337,197
2025-04-17,Treliça,2025,4,Meio_Mes,3,42.63,46.97,137.7,132.5,662,122
2025-04-18,Treliça,2025,4,Meio_Mes,4,42.45,49.35,124.4,132.5,795,109
2025-04-19,Treliça,2025,4,Meio_Mes,5,42.6,49.51,119.6,132.9,1248,37
2025-04-20,Treliça,2025,4,Meio_Mes,6,42.91,43.2,116.9,128.7,598,67
2025-04-21,Treliça,2025,4,Fim_Mes,0,41.52,48.68,121.4,126.6,1340,98
2025-04-22,Treliça,2025,4,Fim_Mes,1,41.84,46.41,110.7,128.1,611,107
2025-04-23,Treliça,2025,4,Fim_Mes,2,42.24,43.67,105.3,131.2,1330,126
2025-04-24,Treliça,2025,4,Fim_Mes,3,42.17,42.31,95.1,131.6,1287,121
2025-04-25,Treliça,2025,4,Fim_Mes,4,41.99,48.82,95.0,133.4,1510,81
2025-04-26,Treliça,2025,4,Fim_Mes,5,42.04,40.45,91.0,132.1,823,44
2025-04-27,Treliça,2025,4,Fim_Mes,6,41.73,48.0,92.0,131.5,1374,36
2025-04-28,Treliça,2025,4,Fim_Mes,0,42.04,44.85,87.6,129.8,1186,119
2025-04-29,Treliça,2025,4,Fim_Mes,1,42.05,49.52,90.6,132.6,1212,90
2025-04-30,Treliça,2025,4,Fim_Mes,2,41.49,36.35,88.1,134.4,779,188
2025-05-01,Treliça,2025,5,Inicio_Mes,3,41.46,37.88,97.0,136.4,1100,279
2025-05-02,Treliça,2025,5,Inicio_Mes,4,42.92,39.09,119.6,136.0,981,282
2025-05-03,Treliça,2025,5,Inicio_Mes,5,42.0,36.47,148.3,139.7,1535,112
2025-05-04,Treliça,2025,5,Inicio_Mes,6,41.9,36.81,158.0,137.4,1119,122
2025-05-05,Treliça,2025,5,Inicio_Mes,0,41.27,42.82,170.3,133.1,1359,250
2025-05-06,Treliça,2025,5,Inicio_Mes,1,42.39,48.33,189.0,139.4,1492,201
2025-05-07,Treliça,2025,5,Inicio_Mes,2,42.94,47.7,204.9,143.6,1232,196
2025-05-08,Treliça,2025,5,Inicio_Mes,3,40.53,37.96,206.0,143.0,720,264
2025-05-09,Treliça,2025,5,Inicio_Mes,4,41.19,45.09,203.9,144.3,1228,193
2025-05-10,Treliça,2025,5,Inicio_Mes,5,40.83,43.18,191.1,140.3,1303,69
2025-05-11,Treliça,2025,5,Meio_Mes,6,41.54,47.77,185.0,135.4,1353,51
2025-05-12,Treliça,2025,5,Meio_Mes,0,41.38,46.07,174.9,132.3,617,163
2025-05-13,Treliça,2025,5,Meio_Mes,1,40.06,37.91,162.4,135.9,613,225
2025-05-14,Treliça,2025,5,Meio_Mes,2,40.5,42.3,165.9,142.2,754,182
2025-05-15,Treliça,2025,5,Meio_Mes,3,41.15,43.84,163.9,142.5,611,143
2025-05-16,Treliça,2025,5,Meio_Mes,4,40.7,47.67,146.6,142.5,908,119
2025-05-17,Treliça,2025,5,Meio_Mes,5,39.89,40.36,136.0,139.9,560,67
2025-05-18,Treliça,2025,5,Meio_Mes,6,41.02,40.26,135.7,138.0,627,64
2025-05-19,Treliça,2025,5,Meio_Mes,0,42.37,49.48,137.6,136.5,1378,133
2025-05-20,Treliça,2025,5,Meio_Mes,1,42.37,37.81,133.3,139.7,1033,259
2025-05-21,Treliça,2025,5,Fim_Mes,2,40.23,39.85,138.1,146.1,621,163
2025-05-22,Treliça,2025,5,Fim_Mes,3,40.49,41.51,135.4,148.3,638,149
2025-05-23,Treliça,2025,5,Fim_Mes,4,41.0,48.18,136.3,149.7,583,90
